run_id,instance_id,category,official_resolved,outcome_match_mode,outer_fold,observed_tool_wall_ms,observed_gpu_proxy_wall_ms,observed_e2e_ms,proxy_ratio,e2e_model_within25,predicted_tool_wall_ms,predicted_gpu_proxy_wall_ms,predicted_e2e_ms
assignment-case-v1:51407073ae2777a1fa29bb7b457302b1a7faf8809d755e42373d346507571117,sympy__sympy-13551,sympy/sympy,False,exact_run_id,3,13372.181902988814,74552.89215700001,137852.030439,0.17936503220865666,True,9661.488160496447,19062.72243000001,124252.1253105
assignment-case-v1:51c3e846206a6c49ae74c8df1b94866173c4f044cd7b49b770552ef2251f647c,scikit-learn__scikit-learn-14983,scikit-learn/scikit-learn,False,exact_run_id,0,17099.498435942223,42197.480642999995,107887.187307,0.405225576868149,True,8146.665382262654,17285.522548,125970.234473
assignment-case-v1:51c3f2cf64d4bde39c0e4aad9c516e89c7d7ea32195d1c86347aa730f58e691b,django__django-11583,django/django,True,exact_run_id,1,12072.538418025943,35401.960369,125919.735809,0.3410132741857243,True,11138.147901936463,17230.487763999998,124452.596539
assignment-case-v1:523286408899ca73bf07252f5ee10f7942b89376d7637511b28cdc70a08b4a79,matplotlib__matplotlib-25311,matplotlib/matplotlib,False,exact_run_id,0,16041.910361047485,29505.367713000003,285854.481805,0.5436946428557625,False,8804.12173127479,19137.542820999995,125970.234473
assignment-case-v1:525f0d1ea300743aa07c656c53dff9ffc4f63491e17c86eaef1d7c91286838e9,psf__requests-1142,psf/requests,True,exact_run_id,3,5214.468654972734,27538.544443,75805.403411,0.18935164368493687,False,5625.444612496722,12298.530600000002,124252.1253105
assignment-case-v1:52a795f368d985eaa1279d7208177c88e95df1ebdb9b28b955c4473cf7e22a9c,pytest-dev__pytest-6116,pytest-dev/pytest,False,exact_run_id,4,6545.354956004303,37781.41926000001,100363.088045,0.17324269665364342,True,13036.272133496823,19033.337498999997,124919.82762699999
assignment-case-v1:53bb65871c0b28727bc3a86d235dd77ceea7ccae2e496c4e5ad20e397efb4415,django__django-15738,django/django,False,exact_run_id,2,18259.796977996302,44701.796363,165443.365098,0.40848016105925594,True,6310.909546640687,19162.8857395,125168.74167399999
assignment-case-v1:554f81f81d2cd4fda5954ef93833d98e48138ed11af505781fa7d90b31218372,django__django-14351,django/django,True,exact_run_id,4,50344.69059498224,57150.828696,152573.765385,0.8809091966588732,True,6276.142876702579,19033.337498999997,124919.82762699999
assignment-case-v1:55c11565d8b9a5ca8e35ec65c8633420a591541a3b45e638ea830259085789b4,django__django-14771,django/django,True,exact_run_id,4,6388.266031026433,58309.392975999996,110652.275019,0.10955809527387513,True,11634.957540920368,19033.337498999997,124919.82762699999
assignment-case-v1:561fe973d39e206c766c53ae77d850874774b82cd9a7534294526ae1b513d35d,django__django-16819,django/django,False,exact_run_id,1,20164.000199001748,41620.839358,120775.915445,0.4844688504612293,True,6199.691119440104,17230.487763999998,124452.596539
assignment-case-v1:566e748203c6e180d37592b975f5fbadef6958083af245431d25c51f67430bd4,sympy__sympy-21614,sympy/sympy,False,exact_run_id,1,29573.84284697764,23100.487997,112473.1358,1.280225891800135,True,5471.742504902068,19076.611453,124452.596539
assignment-case-v1:56aeb6075ff9485d5a4b6a19cf22af6e3c281b303c1267292f2505a0c174dc57,django__django-17087,django/django,True,exact_run_id,1,14281.165014952421,52715.926734999994,136677.104107,0.27090797600397004,True,10335.978379858716,19076.611453,124452.596539
assignment-case-v1:574645239572c61a06084afbe3a8a9be574efafadb305a05078e424ef41c28bc,psf__requests-2674,psf/requests,True,exact_run_id,1,5883.592060003139,70639.16778399999,127411.62839,0.08329078957999547,True,8542.644890658266,19076.611453,124452.596539
assignment-case-v1:57705f2007f3073c890cc01ff14f4c0df7e69d1d2475237cabbb7bb6d8fcd19c,django__django-16263,django/django,False,exact_run_id,3,5139.1161200008355,69723.24722699999,126736.384236,0.07370735478325137,True,5456.728441968153,19062.72243000001,124252.1253105
assignment-case-v1:57a081155f0d09f0a3a74df0e68cb1209c2fc76bede090cb9bc34114d237d603,sympy__sympy-21847,sympy/sympy,True,exact_run_id,0,18992.845461922116,41335.161841,103993.565757,0.4594839989977557,True,10703.631070757183,19137.542820999995,125970.234473
assignment-case-v1:58977c778da53d9423da3d0d3a07e59965951515309f07522a8c3650435c3207,django__django-16910,django/django,False,exact_run_id,3,6160.002242984774,124979.50992299998,201945.990732,0.04928809727914567,False,5590.456250980424,19062.72243000001,124252.1253105
assignment-case-v1:58d3714862c61484587bd005ebbfabdcf540efadb42ff1e18f9223a843a9f565,scikit-learn__scikit-learn-15535,scikit-learn/scikit-learn,True,exact_run_id,1,16310.77283002378,36670.47012600001,133756.981947,0.4447931202948815,True,8757.938258422655,19076.611453,124452.596539
assignment-case-v1:59604633a272b14d29fce6c29c559ee397635d2fe45beac5d146f0d8ab79d93a,django__django-11099,django/django,True,exact_run_id,4,51596.089279024454,35561.978238,133932.258691,1.4508779273671308,True,11242.991478726253,17191.401611999994,124919.82762699999
assignment-case-v1:59d4d56edccf0ae016a97ca680d7b3ec2a226e1cacf2b86ebbc1b7e394cd363a,scikit-learn__scikit-learn-25102,scikit-learn/scikit-learn,False,exact_run_id,3,13217.986150018987,75553.82880999998,150213.731732,0.17494793259596544,True,7683.963118250176,19062.72243000001,124252.1253105
assignment-case-v1:5a1a02159fa58b5f4011dc8adf6c88886ba0300f0c23ffa3eb011d04a4d41e2a,django__django-13786,django/django,True,exact_run_id,3,7761.871196962602,48997.312967,104573.302046,0.15841422165722172,True,9462.796678755694,19062.72243000001,124252.1253105
assignment-case-v1:5a9e1703d1f654a894bacbc5182174904d51bba8ad8550a64d92a84aa2fd62e2,scikit-learn__scikit-learn-13142,scikit-learn/scikit-learn,True,exact_run_id,2,17060.153986010846,57122.042159000004,124633.184828,0.29866148585030744,True,9144.100720855931,19162.8857395,125168.74167399999
assignment-case-v1:5ab50c034a3dde223c9184d0d8c8f540cb9674394ac9b855304b7ecd8420c9d0,django__django-13807,django/django,False,exact_run_id,4,19478.218412004935,51584.722698,119857.95774,0.377596648644195,True,8762.607445623871,19033.337498999997,124919.82762699999
assignment-case-v1:5ae1be7f68d7dc9579a8cbcf285d48e393225969102a72310093227bfa9a834f,django__django-15098,django/django,False,exact_run_id,2,6718.187893995491,39677.157453,91561.93899,0.16932130034651782,False,8053.689658361691,19162.8857395,125168.74167399999
assignment-case-v1:5b375dfc5f3cbfae29bc5fb3e3e844681060c7eb9a7cbdb83d28653ee17cee0d,django__django-14580,django/django,False,exact_run_id,1,8388.599872989289,53097.420074999995,131649.025795,0.15798507462585581,True,7924.42731041956,19076.611453,124452.596539
assignment-case-v1:5be2c10ef9a810bae9039f2d3582ebd1339f3ef86dc4229f35fc492ae6f75c93,django__django-13346,django/django,False,exact_run_id,0,14437.529809983971,139403.872851,217272.674774,0.10356620310983279,False,4441.427125744667,14816.162184,125970.234473
assignment-case-v1:5c14219541f8296d1e0671dd86b43d449488925d6f1cf8a9c3f7c1942bb30f05,django__django-16139,django/django,False,exact_run_id,2,13223.490804994071,16872.243199,93562.675638,0.7837423067596497,False,3889.944698081308,11126.836881000001,125168.74167399999
assignment-case-v1:5c45cf5cfecbffe997ccf7a4e0aa2c154396fad56b3746d71b6affc2f6eb1ae8,django__django-14011,django/django,False,exact_run_id,3,12765.431562031154,62071.6836,135792.606666,0.20565628031444524,True,9884.389151502546,19062.72243000001,124252.1253105
assignment-case-v1:5d4c0ee2b70e5e5709271a61789f5145f96d89af709f81659e56b03d92d8af12,sympy__sympy-19487,sympy/sympy,False,exact_run_id,1,25696.251695990213,36200.938754,128582.427168,0.7098227996408221,True,10050.572146879858,19076.611453,124452.596539
assignment-case-v1:5db23e43d36ba267b068c87f7a71bdbff6262e5ed56ea9b4a607cd69e4b40476,sympy__sympy-16450,sympy/sympy,False,exact_run_id,2,15018.307572012418,34437.139177000005,103728.679343,0.4361078745485019,True,7998.57610786421,19162.8857395,125168.74167399999
assignment-case-v1:5dbe32d18b0a70f659393b7965497e0c1e3718f38bc8bc72db0841cac3514559,scikit-learn__scikit-learn-11578,scikit-learn/scikit-learn,True,exact_run_id,0,20028.21952200611,56178.327239,169602.229941,0.35651149662751375,False,9523.696914528045,19137.542820999995,125970.234473
assignment-case-v1:5de84268e5ec3f4000dcefb3c2b50dd51d8143799568980c1165bfe774bc6ae7,django__django-11422,django/django,False,exact_run_id,1,8578.366342982918,40477.96885900001,126014.181232,0.211926798324901,True,5541.201829470083,13538.240385999998,124452.596539
assignment-case-v1:5e2f8a79a101d9605e5f970837b21ddb8c97927d73535cba8708eb8830d7810c,django__django-12774,django/django,False,exact_run_id,1,30581.658117996994,61048.825062,146828.685257,0.5009377016992359,True,7575.52256488998,19076.611453,124452.596539
assignment-case-v1:5e457c11c3bb9a945747cd925b465060768666501a2cde914a46658ade92fd77,django__django-13925,django/django,False,exact_run_id,2,7967.640282062348,42325.506129,104124.814246,0.18824678097831868,True,7841.128695856241,19162.8857395,125168.74167399999
assignment-case-v1:5e7dcac8f2047b5f3037aee1467a96facdc79350cf84aaa5bca9650288b0bf37,sympy__sympy-17655,sympy/sympy,False,exact_run_id,2,12184.956620989396,68652.585575,149381.984881,0.1774872208953857,True,9312.950459083368,19162.8857395,125168.74167399999
assignment-case-v1:5eaf5e44890b026902d439f2efde3618d4e01485de435b5b245fa400e68a42f1,django__django-10924,django/django,False,exact_run_id,4,15042.012971000077,56295.395864,154534.275269,0.26719792516139323,True,7513.722737787248,19033.337498999997,124919.82762699999
assignment-case-v1:5ed1a38653baedd52eb8c0d0c4e73330c548709a1e59230c5b08e708a671ccfb,sphinx-doc__sphinx-9591,sphinx-doc/sphinx,False,exact_run_id,0,6458.954295972944,33915.244146,88636.004425,0.1904439864318276,False,6917.17534828058,19137.542820999995,125970.234473
assignment-case-v1:5f0c70caa22a3809a59116855fd5d4ca44fba8e33f1f42acf09c24507087cf83,pylint-dev__pylint-7080,pylint-dev/pylint,False,exact_run_id,0,23746.160102949943,42699.437118999995,136516.902216,0.5561234926065008,True,6483.817659485794,19137.542820999995,125970.234473
assignment-case-v1:5f3d5680e7e706689c1361a07dd3128185a2de4868a627a833922f17a1a2541a,django__django-15569,django/django,True,exact_run_id,0,10376.31967998459,38205.052508,122578.236035,0.2715954827653182,True,8963.694409523669,19137.542820999995,125970.234473
assignment-case-v1:5f48890d11aca76b33783bd13fa7296c21159fb29942efad506dfe73a9df7cb3,django__django-11555,django/django,False,exact_run_id,4,5839.4350779708475,43530.21792999999,114148.547315,0.13414669982496108,True,5332.213601923286,19033.337498999997,124919.82762699999
assignment-case-v1:607e6a8468d56ea61bdcb76ec9e3d7a4ec9b34e4be19318a96804302dea17e23,pydata__xarray-4629,pydata/xarray,True,exact_run_id,1,44051.03737399622,32830.902436000004,218814.481329,1.341755300813572,False,10161.805626154091,15384.364074999996,124452.596539
assignment-case-v1:60accdfaf6789e4f698fc2fdac46bf58b4c049c46b65a014c20cb7148c24734e,pylint-dev__pylint-5859,pylint-dev/pylint,False,exact_run_id,2,11356.297172998893,80106.17897100002,156576.884365,0.14176555814889252,True,9591.454326318853,19162.8857395,125168.74167399999
assignment-case-v1:60e30fec882ab25dfc48e8bacfe6f3d62d55d224c31cf9bc9eb461d52874f56e,django__django-15037,django/django,False,exact_run_id,0,7573.692995880265,65844.665602,118560.274764,0.11502363823456366,True,8658.229038250283,18520.202729999997,125970.234473
assignment-case-v1:6255d68ceb05ea01c28f2300625a25e944b884ae643cfcacfa31be03da96476e,django__django-13028,django/django,True,exact_run_id,3,17225.223036046373,41698.442908,121267.618174,0.4130903178819095,True,9019.894934490367,19062.72243000001,124252.1253105
assignment-case-v1:628eb43ce57c0cde844e8d3c2cf053f37ff3ec1007c31defa838dc66b7254468,sphinx-doc__sphinx-8474,sphinx-doc/sphinx,False,exact_run_id,0,4532.815183076309,15383.816800999999,1094516.078083,0.29464828148380323,False,3534.7429062603624,10494.781547,125970.234473
assignment-case-v1:62a41b04d0e3c1b15b4c6de77b6e4f97a40f83974d12e8c9b6d80d2da8df8306,sympy__sympy-13915,sympy/sympy,False,exact_run_id,3,9676.25222901188,77241.297421,132834.647366,0.12527304113331927,True,6983.16177673405,19062.72243000001,124252.1253105
assignment-case-v1:630fbda2df927a38dc93c70eff6e4d5ccc03b3107cb6e14fe3975bea20037206,sympy__sympy-23950,sympy/sympy,False,exact_run_id,0,15681.76697997842,35813.60376,123653.083716,0.4378717954514617,True,7953.928658014775,19137.542820999995,125970.234473
assignment-case-v1:6361c1f472d9eb1f48f253fd7e6968d3a966adbc7ed02df4b29d96b655aad62c,sympy__sympy-14317,sympy/sympy,False,exact_run_id,1,7358.35533300633,25186.734546999996,103041.532799,0.29215201832834603,True,5407.960101911158,19076.611453,124452.596539
assignment-case-v1:64829b38be6fa645f92a7d2a1ea27965d7283f8c9918058e7e6d70c915739f9a,sympy__sympy-12236,sympy/sympy,False,exact_run_id,0,12371.399937008391,71894.58077,125493.457514,0.17207694661418346,True,10812.743818270974,19137.542820999995,125970.234473
assignment-case-v1:64929221fd5dfec1713e8b40bd068a43949bd00cc7ce15f53557ac394678fb5c,django__django-12708,django/django,False,exact_run_id,4,25029.191656991316,44131.900892000005,117002.214371,0.5671451070789583,True,7085.094902506171,18419.358869999996,124919.82762699999
assignment-case-v1:655604436d538bff15739674e9a0c01f57d71b6f12e0e1e8013314d49743489b,django__django-15467,django/django,True,exact_run_id,1,16843.56133898109,66281.88266999999,127293.545056,0.25412014053434084,True,8728.84422539937,19076.611453,124452.596539
assignment-case-v1:668150bc46c2f8e2ac4f8a3c53427dc5eaddfc95f377022aa288102cb8c9c6cd,scikit-learn__scikit-learn-25638,scikit-learn/scikit-learn,False,exact_run_id,2,27198.485494001943,63390.52029899998,157043.916716,0.4290623482140911,True,11967.928804098847,18544.728135,125168.74167399999
assignment-case-v1:66f1f68cfb0625c9cbfb98d661c9510974eb589de2bfb2a8917ce01a1f609bea,django__django-13512,django/django,True,exact_run_id,0,13417.379554972285,49411.322783,110099.898653,0.271544633886801,True,9119.556196019403,19137.542820999995,125970.234473
assignment-case-v1:671f7ab8bee84225af33ed758be788b6f56f02d3b2bdebd3055356139a55d743,django__django-15789,django/django,True,exact_run_id,1,9354.22148397629,42175.520081,110496.830542,0.22179267655765908,True,11456.936278391368,16615.113200999996,124452.596539
assignment-case-v1:6731fd6cf04798649ac4d1730a2dd8bc9d4791bd7e576bc34a0cd2eb09ff8866,django__django-15554,django/django,False,exact_run_id,0,7185.821361017588,33392.803411999994,103324.486109,0.21519071856169167,True,6204.630982298113,19137.542820999995,125970.234473
assignment-case-v1:67da2a0809a31ffbc2a84f55268a1f9caeb8f01497d6014094b46e7fef1f019f,sympy__sympy-16792,sympy/sympy,False,exact_run_id,1,21391.293776003295,46159.287184,119950.897132,0.46342339929846377,True,8338.74527916123,19076.611453,124452.596539
assignment-case-v1:67eea6c14dd2f70aae50a187410eabb16398036f60c7480d53befbc15abb6abc,django__django-12113,django/django,False,exact_run_id,4,46382.86846203846,27227.164196000005,232226.331645,1.7035512082030435,False,6045.8282229046745,12893.551208999996,124919.82762699999
assignment-case-v1:683ae5e2c0ab785fb2c7f8d83b3bbc4b2b26fdc468ebdcb1e245cce1432a2cd9,django__django-13658,django/django,True,exact_run_id,3,10519.803763010714,44368.684154999995,122462.890201,0.2370997464396342,True,12540.24777079394,19062.72243000001,124252.1253105
assignment-case-v1:68442e8f5b5b4b7f0657dca5e0e7d895052d574eb1eac2439388ba801d6ed26d,django__django-16527,django/django,True,exact_run_id,4,15748.616869008401,56224.433355999994,136375.904129,0.28010272276630754,True,8910.825267130349,16577.422982999993,124919.82762699999
assignment-case-v1:688b982a4a6c5848ae1bfdac9a3e5d2ed58a37d74201e4da95a0f3cb76dc2e44,pytest-dev__pytest-7571,pytest-dev/pytest,True,exact_run_id,2,12602.459547051694,43146.874089000004,146344.047745,0.2920827942496211,True,7631.212685890205,19162.8857395,125168.74167399999
assignment-case-v1:68a62dbb984335b3bb6f4f920945d27c5289c14888b83b2cf93ce416e47720df,sphinx-doc__sphinx-8627,sphinx-doc/sphinx,False,exact_run_id,2,9827.227341986145,37825.457860999995,135250.49296,0.2598045839418252,True,7847.60298661422,19162.8857395,125168.74167399999
assignment-case-v1:68c2a0295dd4fd15f2e525afe07428e6fad89dc8ffdd8e85b5cb0c70825dd9e0,pytest-dev__pytest-11143,pytest-dev/pytest,True,exact_run_id,1,16139.414839999517,41847.424422000004,137275.233559,0.38567283561457877,True,13781.653006270062,17230.487763999998,124452.596539
assignment-case-v1:699ba410e683bee9c424ba0dd0b6fa3ad20f4e72e9f75abec05ace2204309905,django__django-16454,django/django,False,exact_run_id,1,70763.1395640201,42084.659590999996,258995.856212,1.6814473552057227,False,11165.333547138289,19076.611453,124452.596539
assignment-case-v1:69aa1902d7a1890ae0642b3c5cc928a359aabf2a4db961c076f712f8e9560c84,pylint-dev__pylint-7080,pylint-dev/pylint,False,exact_run_id,0,36653.19346100296,35595.995315,168149.549377,1.029699918112908,False,6483.817659485794,19137.542820999995,125970.234473
assignment-case-v1:69e1378ddb0df9eefaa1253dc19a3d7cab4f90c760fbeeadbe66cf35ab641d02,pylint-dev__pylint-7114,pylint-dev/pylint,True,exact_run_id,0,70052.32895399968,36444.69155199999,166206.079688,1.9221545298043656,True,8776.950577237585,19137.542820999995,125970.234473
assignment-case-v1:6a31ab633c7322a10bdc867ae475dc09e8df19d6f1e1abe288d89b554cbc1ea0,django__django-12304,django/django,True,exact_run_id,2,10027.56244399643,81617.34545600001,156953.716266,0.12286067854782534,True,9163.910574363399,19162.8857395,125168.74167399999
assignment-case-v1:6a9e3d61d94cfd54bee06859dbde5528221601a3c1c156c5a3d6e26fdec0c23d,django__django-13660,django/django,False,exact_run_id,4,9716.27429200089,45008.115631,107805.077776,0.2158782734131767,True,12283.073825976317,19033.337498999997,124919.82762699999
assignment-case-v1:6afc0bc58cefe7c58b07382179dcee4d72235641cd1de82618c7e00b450c07a4,matplotlib__matplotlib-22835,matplotlib/matplotlib,False,exact_run_id,0,38134.148953995464,42162.390507000004,190227.711393,0.9044588908606652,False,8570.968375513985,19137.542820999995,125970.234473
assignment-case-v1:6ba199ef7dbc43b7d722dcb38e939796ae4f66df0d09cbcc1c9cb501a653df2d,django__django-11163,django/django,True,exact_run_id,3,17289.908844963065,46342.19833799999,125970.234473,0.37309211614990584,True,10446.904742011611,19062.72243000001,124252.1253105
assignment-case-v1:6db55bbde94c6855c56154207749b517dd88d6430f6faa9cf053fa2775dfa36c,django__django-12286,django/django,True,exact_run_id,0,6741.821621013514,71302.650033,130796.135215,0.09455218870397232,True,10148.217041034513,19137.542820999995,125970.234473
assignment-case-v1:6e4e07527475ed0ccce874dd3988449464ab901a4257e858e981f819f76ff48b,django__django-12050,django/django,True,exact_run_id,0,19374.395361999632,46635.340662,119564.822553,0.41544449095847436,True,9566.209908260134,19137.542820999995,125970.234473
assignment-case-v1:6eaa0843d9869c3a3e4daba0d6f9a507ac21cfacaf47d98dbf9aa740611213e6,django__django-16408,django/django,False,exact_run_id,4,19999.966477007547,32762.465294,123662.089923,0.6104536486352347,True,7553.512540511292,19033.337498999997,124919.82762699999
assignment-case-v1:6f3e6cbdff25652feb2b502582d2e3182696c8987ab50cadaf6d96ad69ceb76e,django__django-11095,django/django,True,exact_run_id,0,15495.270849998633,54405.049377,164915.917804,0.2848131014940193,True,10267.221054988113,19137.542820999995,125970.234473
assignment-case-v1:6f47a74048cf7e1ad3969ccbbab7da735e0e157a79d2f33dfbf005cec692e2b7,sympy__sympy-13091,sympy/sympy,False,exact_run_id,1,9297.834341909038,35990.335422000004,94327.998893,0.2583425309291644,False,7051.731666957494,19076.611453,124452.596539
assignment-case-v1:6fca391a1ae20c88afc410322737149a9aaa4b3d5ef665fe20b82cdbd7566e83,sympy__sympy-11400,sympy/sympy,False,exact_run_id,1,8648.099667014321,42059.449702,98892.882283,0.20561609170561948,False,8579.476385886665,19076.611453,124452.596539
assignment-case-v1:708aaa35f709abdf123885446da7f705fbaabc2899256c3b5f8538ce95afaf53,django__django-11820,django/django,False,exact_run_id,0,46489.74224799167,35764.219317,149724.061861,1.299895346125826,True,8239.544012743863,19137.542820999995,125970.234473
assignment-case-v1:71e5dfccdfb62d34bdb61f7b3c43cd50e32e594f5c04b49bfe29ddb0ea093094,pytest-dev__pytest-5221,pytest-dev/pytest,False,exact_run_id,1,12597.048395000456,36595.387313,147617.10302,0.3442250327140418,True,13053.080908732227,19076.611453,124452.596539
assignment-case-v1:72138f86695117328feb1f648dff72a3b05416c9aa82f508d715af2353e7321f,django__django-16631,django/django,False,exact_run_id,1,7916.988659002527,66213.66236899998,120502.599167,0.11956729737863156,True,8003.25617218914,19076.611453,124452.596539
assignment-case-v1:725509c8de715e2420b73c4d48ebcae82c75def6c68b8a40414305406f59d4cf,sphinx-doc__sphinx-8459,sphinx-doc/sphinx,False,exact_run_id,4,7575.395038991701,31938.565875000004,83256.509863,0.2371864494053993,False,6172.899528504786,19033.337498999997,124919.82762699999
assignment-case-v1:727a6819557867f793a8766a8aa3d649d889d1d02245ada81636cf4f4ace02e8,django__django-15629,django/django,False,exact_run_id,2,6773.044777015457,24584.25632400001,96641.722344,0.27550334196619053,False,5643.181498891863,19162.8857395,125168.74167399999
assignment-case-v1:729107455469616282318e67e6e6125408f3cf28964cd048f9c800ce02e69a7e,psf__requests-1766,psf/requests,True,exact_run_id,4,13776.403145981021,45506.954687,168406.072377,0.3027318184821657,False,9958.123604910725,16577.422982999993,124919.82762699999
assignment-case-v1:72ddadd96242d4e3e6e6629904266a033fae1eb359410313a26ff3a66dacf13e,sphinx-doc__sphinx-9281,sphinx-doc/sphinx,True,exact_run_id,2,13484.607731021242,33380.431654,92663.963721,0.4039674462809223,False,9447.57720187772,17926.5705305,125168.74167399999
assignment-case-v1:73145a632583a980e5f9cf93d03bb838415ec0f10ba57a6750999e41402a78da,pytest-dev__pytest-7521,pytest-dev/pytest,False,exact_run_id,3,37391.803152044304,42926.401522,152169.567093,0.8710677304940367,True,14427.30618398491,19062.72243000001,124252.1253105
assignment-case-v1:7321df8d4478b55817393a2201fdfbf9dafcfab67d199557ffcaedf847bebe9b,django__django-13658,django/django,True,exact_run_id,3,8499.839782009076,45463.446601,111223.838621,0.18695986374737625,True,12540.24777079394,19062.72243000001,124252.1253105
assignment-case-v1:73709d4c81bf9efa3ad27df6f9c76c7d99e5772d954b143de7002d05b54229d9,psf__requests-863,psf/requests,True,exact_run_id,1,22434.007106006902,35982.92944800001,131823.217017,0.6234624987503296,True,9862.5078318546,19076.611453,124452.596539
assignment-case-v1:7374c7c738edb2381a817a93387f5b08b1883936ab93756097d2ea6bb220870c,django__django-15320,django/django,False,exact_run_id,4,6603.686350004864,47243.23911700001,105681.702011,0.13978055851865992,True,9156.106422342418,19033.337498999997,124919.82762699999
assignment-case-v1:737b71a84a2b91169b9997cb650d5b4e55c8405329342de429c325292d1de50b,sphinx-doc__sphinx-8273,sphinx-doc/sphinx,False,exact_run_id,0,12716.50395708275,32293.665165000002,89288.141626,0.39377704240474215,False,6531.575164235619,13581.482002,125970.234473
assignment-case-v1:7446d884a11b1d745610aefd7cf6c7b615c7fbba2f2474d2ebbf5465b758cd0e,django__django-15814,django/django,False,exact_run_id,3,12298.772241014376,43788.002541999995,125244.263685,0.28087082139035235,True,10158.692989507472,19062.72243000001,124252.1253105
assignment-case-v1:751f2ce14ba414d86d57d18dc58c29ad822fe1b48959dbc7ee1d5c731517c389,sympy__sympy-17139,sympy/sympy,False,exact_run_id,1,10088.743171072565,32715.787789999995,85485.495931,0.3083753701983701,False,9224.088844941434,19076.611453,124452.596539
assignment-case-v1:752cd4703d4100506d1f9a5e65ca63fb2e5c5e150b27b3d6408a530e9d646ade,sphinx-doc__sphinx-7910,sphinx-doc/sphinx,False,exact_run_id,4,70280.57494799577,43886.808148000004,184969.765211,1.6014054772675141,False,8783.827101347924,19033.337498999997,124919.82762699999
assignment-case-v1:752d581b0fe9d74ff1b242296dbba9941f6a9e6859006dfbb8eed0345c14cce4,django__django-14559,django/django,True,exact_run_id,3,18353.150878974702,91638.057352,168568.338631,0.2002786987122239,False,8416.843092263662,15373.163250000005,124252.1253105
assignment-case-v1:7593042d206fe77eb7a942424ee401a14a443b6794284bb9ca63eb4cb076eb80,django__django-13810,django/django,True,exact_run_id,4,6999.294126020686,55745.617803999994,124452.596539,0.12555774609279613,True,7845.003040118172,19033.337498999997,124919.82762699999
assignment-case-v1:759de6632400ee62e8a781d754bf20a90280c9746b3d7958f478d36ef5ce3820,sympy__sympy-12419,sympy/sympy,False,exact_run_id,3,13417.68324201621,29792.924706,100502.251598,0.4503647552035743,True,7406.737903984322,19062.72243000001,124252.1253105
assignment-case-v1:779d23a6be1d6d065d893037b67ce08c7ddbecdee4814a79889ff9a604957104,django__django-11999,django/django,False,exact_run_id,3,41561.17698100206,56390.27689099999,182244.210685,0.7370273613186552,False,10328.884245256631,19062.72243000001,124252.1253105
assignment-case-v1:77d428ed98d5a118cd6e81c8693f3a45181e8bd21870a6b0bce11c278a0d9832,astropy__astropy-14995,astropy/astropy,True,exact_run_id,4,52567.20611199853,34594.550148,121452.014845,1.5195227539340492,True,7100.296756440002,12279.572579999996,124919.82762699999
assignment-case-v1:7861eccebbc54b8383894a3ddb5f92399afeee80793af8ebd112dbfe884bf480,matplotlib__matplotlib-24265,matplotlib/matplotlib,False,exact_run_id,4,11793.794084012916,32092.986860000005,133911.126413,0.367488203434017,True,6956.192448069487,19033.337498999997,124919.82762699999
assignment-case-v1:78dfd845f9ab6df5e4c351011de700c65497afe87d8348370b41bbb1066da066,matplotlib__matplotlib-25332,matplotlib/matplotlib,False,exact_run_id,2,32867.85092801438,41723.24464399999,136028.326364,0.7877587471553686,True,7385.679398621505,19162.8857395,125168.74167399999
assignment-case-v1:78e12fa9ff4067664f162a63af390cc44857f988a954f0abe118661b11bda92c,django__django-15268,django/django,False,exact_run_id,4,22103.409174073022,56654.670723,143634.492667,0.3901427524332912,True,7315.676819296641,18419.358869999996,124919.82762699999
assignment-case-v1:7a302ad31c3fdc416152a8a7f5dbdd89361c83e0d4ea0d51d87723daa05da37f,astropy__astropy-13977,astropy/astropy,False,exact_run_id,4,15826.748227016651,41482.38070099999,103176.548518,0.38152940982567873,True,9187.554779524362,19033.337498999997,124919.82762699999
assignment-case-v1:7b0fd653d6efc58a8a6a41d8572839c8f0d2b7e2eb86b54f97f789fcaefb300f,scikit-learn__scikit-learn-10508,scikit-learn/scikit-learn,False,exact_run_id,1,72709.13621399814,37220.916556,156685.21341,1.953448301161661,True,10806.85343240475,17230.487763999998,124452.596539
assignment-case-v1:7c03ea9d98aab1f10d26faeb80cd5bed0d8cef9d760e52bfd787de72f88d873b,astropy__astropy-13579,astropy/astropy,False,exact_run_id,1,3685.1811319647823,14456.442065,1099796.57475,0.2549161899861135,False,2918.0488194688223,7999.869319000003,124452.596539
assignment-case-v1:7c0b0d0c26f8a879fb4b3dd8b37af6bd84c0c42b49ac4e490638a44fcc52b911,scikit-learn__scikit-learn-13439,scikit-learn/scikit-learn,True,exact_run_id,0,48525.86479391903,32404.543548000005,140191.796906,1.4975018772302386,True,9161.29532550076,19137.542820999995,125970.234473
assignment-case-v1:7ebb25d7fde0c08f5ba33c0e407cfb9b854992bdb3efa496fd8323e82f9d7874,sphinx-doc__sphinx-10451,sphinx-doc/sphinx,False,exact_run_id,0,8420.783177978592,54725.100470000005,1159805.41822,0.15387423879824247,False,7632.443562528351,16668.182457000003,125970.234473
